"Year","ConditionID","Validity","SelectionRatio","Turnover","FirePerc","Reliability","Mean","SD"
17,34,0.3,0.33,0.15,0.05,0.7,0.00439618516623542,0.110469893042353
18,34,0.3,0.33,0.15,0.05,0.7,0.00252668974106494,0.107098696718237
19,34,0.3,0.33,0.15,0.05,0.7,0.00769489318231454,0.110704693255098
20,34,0.3,0.33,0.15,0.05,0.7,0.0114605156516355,0.110670154498002
21,34,0.3,0.33,0.15,0.05,0.7,0.0120662475781536,0.107173877680593
22,34,0.3,0.33,0.15,0.05,0.7,0.00915977557463174,0.0989620037682835
23,34,0.3,0.33,0.15,0.05,0.7,0.00716070553136479,0.105254096637367
24,34,0.3,0.33,0.15,0.05,0.7,0.0143597069040457,0.099450350828525
25,34,0.3,0.33,0.15,0.05,0.7,0.00858460373867665,0.0991937272689448
26,34,0.3,0.33,0.15,0.05,0.7,0.00126060237898436,0.102017721772709
27,34,0.3,0.33,0.15,0.05,0.7,0.00719406652218571,0.0965939251948601
28,34,0.3,0.33,0.15,0.05,0.7,0.00828143868661655,0.0980076908670003
29,34,0.3,0.33,0.15,0.05,0.7,-0.00208709069695754,0.0983511293947278
30,34,0.3,0.33,0.15,0.05,0.7,-0.00885416310590028,0.101550281375676
1,35,0.3,0.33,0.15,0.1,0.5,-0.00591618036910455,0.0987408484701408
2,35,0.3,0.33,0.15,0.1,0.5,-0.00219506908693052,0.0991947598339828
3,35,0.3,0.33,0.15,0.1,0.5,0.00135003193217069,0.105414643802943
4,35,0.3,0.33,0.15,0.1,0.5,-0.000592060111082623,0.114123487776243
5,35,0.3,0.33,0.15,0.1,0.5,0.00927250469769217,0.11423155789727
6,35,0.3,0.33,0.15,0.1,0.5,0.00808673893256293,0.11802539284837
7,35,0.3,0.33,0.15,0.1,0.5,0.0136116902245,0.120129709645673
8,35,0.3,0.33,0.15,0.1,0.5,0.011300769186585,0.122443575756721
9,35,0.3,0.33,0.15,0.1,0.5,0.0144773460917061,0.113453787428885
10,35,0.3,0.33,0.15,0.1,0.5,0.00618827644929973,0.105719338338544
11,35,0.3,0.33,0.15,0.1,0.5,0.00601358643304145,0.108491410558668
12,35,0.3,0.33,0.15,0.1,0.5,0.0107253015066267,0.100410936246892
13,35,0.3,0.33,0.15,0.1,0.5,0.00487244210860519,0.0961548051213635
14,35,0.3,0.33,0.15,0.1,0.5,-0.000986857319668046,0.100620066512264
15,35,0.3,0.33,0.15,0.1,0.5,-0.00313328599277992,0.0888888554488208
16,35,0.3,0.33,0.15,0.1,0.5,-0.00268609270929486,0.093938249609308
17,35,0.3,0.33,0.15,0.1,0.5,-4.38989821430453e-05,0.0937321975922773
18,35,0.3,0.33,0.15,0.1,0.5,-0.00367298000670405,0.0994677068512498
19,35,0.3,0.33,0.15,0.1,0.5,-0.0114943635821114,0.0883275096438144
20,35,0.3,0.33,0.15,0.1,0.5,-0.00790759220214766,0.0899638501596242
21,35,0.3,0.33,0.15,0.1,0.5,-0.00949539129016699,0.086956847666962
22,35,0.3,0.33,0.15,0.1,0.5,-0.00702491573430396,0.0791755949262387
23,35,0.3,0.33,0.15,0.1,0.5,-0.00765383945715462,0.089438456188655
24,35,0.3,0.33,0.15,0.1,0.5,-0.00872651207957621,0.0991880623427671
25,35,0.3,0.33,0.15,0.1,0.5,-0.00236811226829443,0.0936532451621815
26,35,0.3,0.33,0.15,0.1,0.5,-0.00322606033625198,0.100948342613071
27,35,0.3,0.33,0.15,0.1,0.5,-0.0150817787223511,0.0914602871236061
28,35,0.3,0.33,0.15,0.1,0.5,-0.0160677904337137,0.0864916261450912
29,35,0.3,0.33,0.15,0.1,0.5,-0.00788057951198678,0.0922475296160857
30,35,0.3,0.33,0.15,0.1,0.5,-0.0112761154111835,0.0939185073929364
1,36,0.3,0.33,0.15,0.1,0.7,-0.00521393354389407,0.10969329584455
2,36,0.3,0.33,0.15,0.1,0.7,-0.0118687200677967,0.111932418233557
3,36,0.3,0.33,0.15,0.1,0.7,0.000530438169531587,0.107876570767863
4,36,0.3,0.33,0.15,0.1,0.7,0.00777188353593493,0.110815334804394
5,36,0.3,0.33,0.15,0.1,0.7,0.00585910067957275,0.108787478217129
6,36,0.3,0.33,0.15,0.1,0.7,0.00358275574142595,0.105775857148208
7,36,0.3,0.33,0.15,0.1,0.7,-0.00132134877633473,0.0975604560774492
8,36,0.3,0.33,0.15,0.1,0.7,0.00769651494169088,0.0972676158569994
9,36,0.3,0.33,0.15,0.1,0.7,0.00725825977372666,0.0962162125816801
10,36,0.3,0.33,0.15,0.1,0.7,0.00935123995817203,0.0966653758778811
11,36,0.3,0.33,0.15,0.1,0.7,0.000725570743582147,0.103932449076127
12,36,0.3,0.33,0.15,0.1,0.7,0.00933190105027006,0.10587411750711
13,36,0.3,0.33,0.15,0.1,0.7,0.00725950338895957,0.109202068659824
14,36,0.3,0.33,0.15,0.1,0.7,0.00188182640049385,0.111132928003846
15,36,0.3,0.33,0.15,0.1,0.7,0.000267529420820822,0.114145998003422
16,36,0.3,0.33,0.15,0.1,0.7,-0.0144543620860001,0.11346908084059
17,36,0.3,0.33,0.15,0.1,0.7,-0.0175142024620859,0.109807719290867
18,36,0.3,0.33,0.15,0.1,0.7,-0.0192537335752872,0.0995196265683069
19,36,0.3,0.33,0.15,0.1,0.7,-0.0117562070398152,0.109877134281964
20,36,0.3,0.33,0.15,0.1,0.7,-0.0106041093626649,0.114640155863563
21,36,0.3,0.33,0.15,0.1,0.7,-0.0136333379525782,0.106765871525431
22,36,0.3,0.33,0.15,0.1,0.7,-0.0154879775528886,0.109807480487963
23,36,0.3,0.33,0.15,0.1,0.7,-0.010405704684313,0.105655857714787
24,36,0.3,0.33,0.15,0.1,0.7,-0.00790479658218762,0.103330719940983
25,36,0.3,0.33,0.15,0.1,0.7,-0.0185144608523732,0.103177495509063
26,36,0.3,0.33,0.15,0.1,0.7,-0.0156341626145105,0.100435065771197
27,36,0.3,0.33,0.15,0.1,0.7,-0.0145330646183391,0.0963771422041901
28,36,0.3,0.33,0.15,0.1,0.7,-0.0159621771440204,0.101738800949922
29,36,0.3,0.33,0.15,0.1,0.7,-0.0105293442114517,0.103942027952115
30,36,0.3,0.33,0.15,0.1,0.7,-0.00843944868231974,0.104685699182874
1,37,0.3,0.33,0.2,0.05,0.5,-0.0046664432226629,0.0923744890523136
2,37,0.3,0.33,0.2,0.05,0.5,0.00264287071975275,0.0859654053692243
3,37,0.3,0.33,0.2,0.05,0.5,0.00759719906503608,0.0916023586819077
4,37,0.3,0.33,0.2,0.05,0.5,0.0137631629330686,0.0813427198172043
5,37,0.3,0.33,0.2,0.05,0.5,0.0179739540824261,0.084148723428441
6,37,0.3,0.33,0.2,0.05,0.5,0.00649070476394826,0.0928899709693869
7,37,0.3,0.33,0.2,0.05,0.5,-0.019200774266458,0.0977731859607245
8,37,0.3,0.33,0.2,0.05,0.5,-0.0191157839383002,0.101159713302633
9,37,0.3,0.33,0.2,0.05,0.5,-0.0153721154378385,0.0976573171000205
10,37,0.3,0.33,0.2,0.05,0.5,-0.00820851110332228,0.0959561749955789
11,37,0.3,0.33,0.2,0.05,0.5,-0.0180979150154483,0.0964998527081694
12,37,0.3,0.33,0.2,0.05,0.5,-0.00920805071048161,0.0993706407120396
13,37,0.3,0.33,0.2,0.05,0.5,-0.0110408147881084,0.10076902961798
14,37,0.3,0.33,0.2,0.05,0.5,-0.00484800370861727,0.0990167075523958
15,37,0.3,0.33,0.2,0.05,0.5,0.00704481134797957,0.100492646198168
16,37,0.3,0.33,0.2,0.05,0.5,0.0116126391185115,0.100862778157624
17,37,0.3,0.33,0.2,0.05,0.5,0.0116263985338292,0.10143730686097
18,37,0.3,0.33,0.2,0.05,0.5,0.0214028102757096,0.103135222747908
19,37,0.3,0.33,0.2,0.05,0.5,0.0199106408802203,0.102296133374564
20,37,0.3,0.33,0.2,0.05,0.5,0.00641883189332044,0.101214810086497
21,37,0.3,0.33,0.2,0.05,0.5,0.0166602040966501,0.0978162508158891
22,37,0.3,0.33,0.2,0.05,0.5,0.0152552616608251,0.105952467494839
23,37,0.3,0.33,0.2,0.05,0.5,0.0173976667257957,0.101462460965415
24,37,0.3,0.33,0.2,0.05,0.5,0.00930509299854564,0.0991285939834715
25,37,0.3,0.33,0.2,0.05,0.5,0.0112990025572039,0.0931133491962542
26,37,0.3,0.33,0.2,0.05,0.5,0.019928594466298,0.0996436077391748
27,37,0.3,0.33,0.2,0.05,0.5,0.0244240991406469,0.107430170491458
28,37,0.3,0.33,0.2,0.05,0.5,0.022192873127629,0.112888698693513
29,37,0.3,0.33,0.2,0.05,0.5,0.0133011629479858,0.102464222785595
30,37,0.3,0.33,0.2,0.05,0.5,0.0144941171364881,0.0917314233909321
1,38,0.3,0.33,0.2,0.05,0.7,0.0140958275441553,0.112254617481939
2,38,0.3,0.33,0.2,0.05,0.7,0.0184954700490757,0.110468623089723
3,38,0.3,0.33,0.2,0.05,0.7,0.0207518205697345,0.101535905349063
4,38,0.3,0.33,0.2,0.05,0.7,0.0113552354992503,0.0955437400574857
5,38,0.3,0.33,0.2,0.05,0.7,0.00521921425682587,0.103656156715679
6,38,0.3,0.33,0.2,0.05,0.7,-0.00286406965160792,0.105401600534844
7,38,0.3,0.33,0.2,0.05,0.7,-0.00512550742122728,0.0912789551073558
8,38,0.3,0.33,0.2,0.05,0.7,-0.00941710501946917,0.0852184061633767
9,38,0.3,0.33,0.2,0.05,0.7,-0.0147674211635751,0.0919743116857495
10,38,0.3,0.33,0.2,0.05,0.7,-0.00546642518677102,0.0919698000042067
11,38,0.3,0.33,0.2,0.05,0.7,-0.00657811894090652,0.100769385423201
12,38,0.3,0.33,0.2,0.05,0.7,-0.00510675611597291,0.108734271702548
13,38,0.3,0.33,0.2,0.05,0.7,-0.00651161340704074,0.1015170467057
14,38,0.3,0.33,0.2,0.05,0.7,-0.000178582752955571,0.0872139755862814
15,38,0.3,0.33,0.2,0.05,0.7,-0.0133136381024706,0.0880535459156529
16,38,0.3,0.33,0.2,0.05,0.7,-0.00929621689922995,0.0777689476745317
17,38,0.3,0.33,0.2,0.05,0.7,0.000895608999816619,0.0796273552901171
18,38,0.3,0.33,0.2,0.05,0.7,-0.00271256378410887,0.0946051581663851
19,38,0.3,0.33,0.2,0.05,0.7,-0.00469127785426091,0.101738855555935
20,38,0.3,0.33,0.2,0.05,0.7,-0.00406478407863069,0.0945502727590708
21,38,0.3,0.33,0.2,0.05,0.7,-0.00554713887057006,0.096209061727708
22,38,0.3,0.33,0.2,0.05,0.7,-0.00424406618085243,0.0927023637975543
23,38,0.3,0.33,0.2,0.05,0.7,-0.00343210099291645,0.0916247840073128
24,38,0.3,0.33,0.2,0.05,0.7,-0.0018714807318294,0.10212021590013
25,38,0.3,0.33,0.2,0.05,0.7,-0.0022167827282561,0.102800580812749
26,38,0.3,0.33,0.2,0.05,0.7,0.00929989582930585,0.0969708204282287
27,38,0.3,0.33,0.2,0.05,0.7,0.00580752671838064,0.0866305400831556
28,38,0.3,0.33,0.2,0.05,0.7,0.00282780058954141,0.0947137583470857
29,38,0.3,0.33,0.2,0.05,0.7,0.0102743781423173,0.100239391937664
30,38,0.3,0.33,0.2,0.05,0.7,0.0129334758884675,0.10677849656927
1,39,0.3,0.33,0.2,0.1,0.5,0.0137216639886028,0.103248430433383
2,39,0.3,0.33,0.2,0.1,0.5,0.0213926403876918,0.108304224686748
3,39,0.3,0.33,0.2,0.1,0.5,0.0189243761333012,0.102829209235693
4,39,0.3,0.33,0.2,0.1,0.5,0.0113866730341491,0.0992161746538911
5,39,0.3,0.33,0.2,0.1,0.5,0.013483339856099,0.0893500011564506
6,39,0.3,0.33,0.2,0.1,0.5,0.0010080727916928,0.0922141746978125
7,39,0.3,0.33,0.2,0.1,0.5,0.00132227777215532,0.0972422701846099
8,39,0.3,0.33,0.2,0.1,0.5,0.00272623773136069,0.10355656422917
9,39,0.3,0.33,0.2,0.1,0.5,0.0125156829271407,0.0939471699962772
10,39,0.3,0.33,0.2,0.1,0.5,0.0127548197987513,0.102492900859602
11,39,0.3,0.33,0.2,0.1,0.5,0.00740018594099884,0.103789049490863
12,39,0.3,0.33,0.2,0.1,0.5,0.00228512175294379,0.10596887743346
13,39,0.3,0.33,0.2,0.1,0.5,-0.00185596696794742,0.111717076100587
14,39,0.3,0.33,0.2,0.1,0.5,-0.00229646136893178,0.113487318049623
15,39,0.3,0.33,0.2,0.1,0.5,0.00381428317319429,0.105682644342143
16,39,0.3,0.33,0.2,0.1,0.5,0.0041696558554385,0.110116055796511
17,39,0.3,0.33,0.2,0.1,0.5,-0.00326654298783341,0.110165537308729
18,39,0.3,0.33,0.2,0.1,0.5,-0.0148427185246164,0.0997327761934867
19,39,0.3,0.33,0.2,0.1,0.5,-0.0192399580538347,0.0921076291060958
20,39,0.3,0.33,0.2,0.1,0.5,-0.0205133675978538,0.0957484100521432
21,39,0.3,0.33,0.2,0.1,0.5,-0.0211586627320799,0.102349141875306
22,39,0.3,0.33,0.2,0.1,0.5,-0.0173114122763002,0.0953180073373685
23,39,0.3,0.33,0.2,0.1,0.5,-0.0234454436857655,0.0974170873960403
24,39,0.3,0.33,0.2,0.1,0.5,-0.00568351365268513,0.102691924723291
25,39,0.3,0.33,0.2,0.1,0.5,-0.00627817942391432,0.109216970358927
26,39,0.3,0.33,0.2,0.1,0.5,-0.00547765079484057,0.096644680449613
27,39,0.3,0.33,0.2,0.1,0.5,-0.00353478560554044,0.111663511001148
28,39,0.3,0.33,0.2,0.1,0.5,-0.00421723675754185,0.110982958387073
29,39,0.3,0.33,0.2,0.1,0.5,-0.0138361871986273,0.106787660219876
30,39,0.3,0.33,0.2,0.1,0.5,-0.0159421073472862,0.0980741433453205
1,40,0.3,0.33,0.2,0.1,0.7,0.0188950014432629,0.0962015317070835
2,40,0.3,0.33,0.2,0.1,0.7,0.0160059338574326,0.0951534663434856
3,40,0.3,0.33,0.2,0.1,0.7,0.0118568746918032,0.0975641974898658
4,40,0.3,0.33,0.2,0.1,0.7,0.0155055870214986,0.0941056546216808
5,40,0.3,0.33,0.2,0.1,0.7,0.00423760924711523,0.0917274457227426
6,40,0.3,0.33,0.2,0.1,0.7,0.00443595382917238,0.0909297731055443
7,40,0.3,0.33,0.2,0.1,0.7,-0.00111469296116557,0.0853869168262664
8,40,0.3,0.33,0.2,0.1,0.7,0.00987212820084664,0.0886777764881338
9,40,0.3,0.33,0.2,0.1,0.7,0.0125926347611178,0.0941276682773085
10,40,0.3,0.33,0.2,0.1,0.7,0.0195880820691633,0.104687170987879
11,40,0.3,0.33,0.2,0.1,0.7,0.0132460500440721,0.101618771488495
12,40,0.3,0.33,0.2,0.1,0.7,0.001762128132805,0.0977794635844193
13,40,0.3,0.33,0.2,0.1,0.7,0.00577291079184827,0.103530355343258
14,40,0.3,0.33,0.2,0.1,0.7,0.00659960767776013,0.0955391781999764
15,40,0.3,0.33,0.2,0.1,0.7,-0.00716130948687855,0.0895143455239592
16,40,0.3,0.33,0.2,0.1,0.7,-0.00383088385854858,0.101664877162258
17,40,0.3,0.33,0.2,0.1,0.7,-0.00337368125294248,0.0985503598771872
18,40,0.3,0.33,0.2,0.1,0.7,-0.00516291443652676,0.0929722445539864
19,40,0.3,0.33,0.2,0.1,0.7,0.000662807515615101,0.0980325413386873
20,40,0.3,0.33,0.2,0.1,0.7,-0.00157125854620144,0.103837905011466
21,40,0.3,0.33,0.2,0.1,0.7,0.00378343376460064,0.0986796054203074
22,40,0.3,0.33,0.2,0.1,0.7,0.010924711969421,0.0919396673991232
23,40,0.3,0.33,0.2,0.1,0.7,0.00365227602787122,0.098429440834923
24,40,0.3,0.33,0.2,0.1,0.7,-0.00445647251592048,0.094101508996909
25,40,0.3,0.33,0.2,0.1,0.7,-0.012229320356128,0.0982624362602812
26,40,0.3,0.33,0.2,0.1,0.7,-0.00403135577152259,0.0990385272010946
27,40,0.3,0.33,0.2,0.1,0.7,-0.00234835520011677,0.104868550889956
28,40,0.3,0.33,0.2,0.1,0.7,0.00261319837812593,0.095299865640001
29,40,0.3,0.33,0.2,0.1,0.7,0.00659036869969526,0.0949732704956627
30,40,0.3,0.33,0.2,0.1,0.7,0.00876271410429307,0.0948246269543279
1,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
2,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
3,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
4,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
5,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
6,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
7,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
8,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
9,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
10,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
11,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
12,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
13,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
14,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
15,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
16,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
17,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
18,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
19,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
20,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
21,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
22,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
23,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
24,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
25,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
26,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
27,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
28,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
29,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
30,41,0.5,0.1,0,0.05,0.5,-0.00364224027747699,0.103543388823135
1,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
2,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
3,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
4,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
5,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
6,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
7,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
8,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
9,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
10,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
11,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
12,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
13,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
14,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
15,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
16,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
17,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
18,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
19,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
20,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
21,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
22,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
23,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
24,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
25,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
26,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
27,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
28,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
29,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
30,42,0.5,0.1,0,0.05,0.7,-0.000244672513322325,0.0964507910745806
1,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
2,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
3,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
4,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
5,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
6,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
7,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
8,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
9,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
10,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
11,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
12,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
13,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
14,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
15,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
16,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
17,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
18,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
19,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
20,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
21,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
22,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
23,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
24,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
25,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
26,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
27,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
28,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
29,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
30,43,0.5,0.1,0,0.1,0.5,-0.00329988040914755,0.0940035646702174
1,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
2,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
3,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
4,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
5,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
6,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
7,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
8,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
9,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
10,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
11,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
12,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
13,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
14,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
15,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
16,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
17,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
18,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
19,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
20,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
21,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
22,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
23,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
24,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
25,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
26,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
27,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
28,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
29,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
30,44,0.5,0.1,0,0.1,0.7,0.00442857871821529,0.0997720675090685
1,45,0.5,0.1,0.05,0.05,0.5,0.00780489490850358,0.101437006331336
2,45,0.5,0.1,0.05,0.05,0.5,0.00573386620839996,0.10066795275836
3,45,0.5,0.1,0.05,0.05,0.5,0.0103583227994912,0.101356842075643
4,45,0.5,0.1,0.05,0.05,0.5,0.0141018636156429,0.1030959497775
5,45,0.5,0.1,0.05,0.05,0.5,0.0155805908979971,0.105904096037093
6,45,0.5,0.1,0.05,0.05,0.5,0.016776397902956,0.0976768205237187
7,45,0.5,0.1,0.05,0.05,0.5,0.0178039339583725,0.0975043028860523
8,45,0.5,0.1,0.05,0.05,0.5,0.0184353803270798,0.0977748685158132
9,45,0.5,0.1,0.05,0.05,0.5,0.0205385059257776,0.100059375055459
10,45,0.5,0.1,0.05,0.05,0.5,0.0227691321129135,0.09581910761536
11,45,0.5,0.1,0.05,0.05,0.5,0.020146765854667,0.0962739376967062
12,45,0.5,0.1,0.05,0.05,0.5,0.0179318769735267,0.0980190160452709
13,45,0.5,0.1,0.05,0.05,0.5,0.0171290470080484,0.101854897324988
14,45,0.5,0.1,0.05,0.05,0.5,0.00964578163768321,0.104306974755011
15,45,0.5,0.1,0.05,0.05,0.5,0.0104737177095474,0.102002139907011
16,45,0.5,0.1,0.05,0.05,0.5,0.00556561936359994,0.106626780897883
17,45,0.5,0.1,0.05,0.05,0.5,0.00794264057828933,0.100859195139117
18,45,0.5,0.1,0.05,0.05,0.5,0.00682903334923193,0.0953389791169102
19,45,0.5,0.1,0.05,0.05,0.5,0.00843353457803661,0.0937416243389697
20,45,0.5,0.1,0.05,0.05,0.5,0.00954873229333126,0.0929680778744002
21,45,0.5,0.1,0.05,0.05,0.5,0.0125604782683038,0.0959670207378065
22,45,0.5,0.1,0.05,0.05,0.5,0.0150260521696094,0.0960887924285197
23,45,0.5,0.1,0.05,0.05,0.5,0.0139693165494517,0.0949347908969194
